,y,x
149984170,29.412858,-98.468629
149984212,29.461133,-98.55546
149984243,29.526529,-98.675712
149984252,29.511495,-98.563995
149984581,29.503395,-98.667672
149984584,29.503155,-98.667446
149984601,29.437205,-98.517027
149984603,29.437593,-98.5212226
149984613,29.4429594,-98.6893246
149984716,29.570265,-98.539898
149984752,29.462604,-98.555284
149984776,29.4866089,-98.6633277
149984784,29.4870343,-98.6640342
149984794,29.565368,-98.548675
149984814,29.597254,-98.487634
149984816,29.59864,-98.487618
149984936,29.4567545,-98.5010208
149984939,29.4567503,-98.5027505
149984944,29.456746,-98.5044626
149984951,29.458287,-98.525585
149984983,29.459075,-98.540293
149984991,29.458453,-98.543198
149985010,29.4582327,-98.5458862
149985037,29.4583946,-98.5501041
149985062,29.456739,-98.509941
149985081,29.456496,-98.50591
149985120,29.4578338,-98.5457191
149985147,29.477111,-98.483574
149985419,29.476506,-98.483415
149985583,29.492305,-98.510324
149985585,29.493255,-98.51032
149985587,29.49412,-98.51033
149985593,29.495006,-98.510852
149985679,29.499712,-98.684897
149985865,29.493573,-98.664512
149985924,29.557785,-98.474256
149985926,29.558004,-98.474547
149985944,29.599915,-98.717627
149986569,29.5200621,-98.515316
149986611,29.5201144,-98.4920915
149986629,29.5198824,-98.4788776
149986633,29.5191715,-98.4751783
149986848,29.4947583,-98.5544313
149986850,29.4942135,-98.5551618
149986857,29.491414,-98.559235
149986870,29.489861,-98.56355
149986913,29.487408,-98.587193
149986920,29.485377,-98.593391
149986929,29.4838569,-98.597779
149986933,29.4834009,-98.5991248
149986962,29.47653,-98.6095349
149986973,29.4661034,-98.6195781
149987005,29.4515633,-98.6317628
149987017,29.4456498,-98.6367018
149987062,29.4241091,-98.649932
149987071,29.4177709,-98.6500977
149987363,29.417759,-98.6491035
149987371,29.424877,-98.649207
149987372,29.425718,-98.649204
149987383,29.430895,-98.647813
149987506,29.4938963,-98.5540497
149987571,29.490849,-98.558828
149987588,29.4892485,-98.563229
149987616,29.4891641,-98.5737069
149987635,29.488845,-98.580513
149987642,29.486741,-98.587134
149987645,29.4847618,-98.5926313
149987647,29.4845108,-98.5934303
149987660,29.4827989,-98.5987259
149987668,29.4819286,-98.6014005
149987680,29.4803463,-98.6045921
149987694,29.476832,-98.6082129
149987701,29.4716209,-98.6131616
149987711,29.4662635,-98.6182061
149987734,29.4531801,-98.6294159
149988035,29.5193405,-98.5193048
149988067,29.5156129,-98.5287475
149988082,29.5127059,-98.5323706
149988084,29.5121882,-98.5330821
149988135,29.5042238,-98.5458532
149988186,29.521898,-98.513273
149988221,29.5208127,-98.4922928
149988231,29.520596,-98.479344
149988280,29.520048,-98.511745
149988330,29.5058115,-98.5464875
149988369,29.5100592,-98.5403803
149988381,29.5119577,-98.5351947
149988409,29.5164575,-98.5286421
149988427,29.5193746,-98.5214945
149988433,29.519925,-98.519766
149988439,29.5208604,-98.5157243
149988450,29.5212205,-98.5151608
149988473,29.52256,-98.5150608
149989225,29.47086,-98.5396124
149989233,29.4705842,-98.5396477
149989248,29.471273,-98.546374
149989253,29.4714767,-98.5484317
149989256,29.471736,-98.5483985
149989263,29.471907,-98.55012
149989265,29.472055,-98.551755
149989283,29.555198,-98.569119
149989341,29.531393,-98.487849
149989392,29.501114,-98.617522
149989401,29.501544,-98.618008
149989406,29.501847,-98.618204
149989462,29.4428489,-98.5363468
149989473,29.447333,-98.535706
149989476,29.44946,-98.535426
149989506,29.5276773,-98.5350558
149989509,29.525562,-98.537207
149989595,29.519285,-98.54104
149989784,29.4722369,-98.4901876
149989811,29.502864,-98.653314
149989812,29.502862,-98.653712
149989915,29.433074,-98.549532
149989924,29.616834,-98.6134252
149989954,29.617182,-98.611569
149989999,29.422539,-98.558677
149990008,29.420563,-98.558975
149990009,29.418076,-98.5592984
149990059,29.428655,-98.638888
149990062,29.428647,-98.639752
149990063,29.428643,-98.6423384
149990120,29.547545,-98.544436
149990155,29.4217293,-98.6445681
149990189,29.428075,-98.627033
149990263,29.5632405,-98.5567059
149990278,29.565691,-98.554024
149990284,29.56647,-98.553897
149990297,29.591086,-98.514958
149990303,29.591099,-98.51561
149990316,29.4690715,-98.4870631
149990324,29.537248,-98.504222
149990325,29.538356,-98.503099
149990340,29.522511,-98.664713
149990342,29.5225293,-98.6635627
149990414,29.4515181,-98.6108885
149990581,29.522625,-98.613659
149990597,29.438373,-98.480664
149990601,29.438096,-98.47967
149990750,29.559229,-98.466348
149990765,29.544902,-98.664097
149990909,29.556281,-98.619417
149990916,29.524129,-98.61001
149990929,29.499307,-98.645751
149990941,29.472322,-98.607114
149990944,29.472319,-98.606274
149990947,29.47232,-98.605757
149990953,29.47228,-98.602656
149991327,29.511253,-98.603796
149991333,29.520627,-98.66891
149991345,29.5710429,-98.6679284
149991347,29.5710276,-98.6673279
149991351,29.454997,-98.593993
149991453,29.534387,-98.552432
149991454,29.534332,-98.553842
149991477,29.461033,-98.540744
149991493,29.4604719,-98.5433348
149991515,29.459888,-98.546596
149991659,29.507626,-98.560183
149991693,29.415385,-98.630054
149991754,29.570037,-98.540875
149991758,29.600149,-98.4659
149991760,29.600407,-98.464815
149991816,29.579843,-98.530571
149991845,29.5878639,-98.49979
149991856,29.5880001,-98.5007367
149991869,29.5878287,-98.5020466
149991903,29.493904,-98.469412
149991905,29.493847,-98.469439
149991947,29.491493,-98.477489
149991959,29.5341485,-98.5366108
149991991,29.541912,-98.529116
149992008,29.5050065,-98.6568002
149992011,29.5047593,-98.6569322
149992272,29.496887,-98.504809
149992276,29.497186,-98.504808
149992279,29.497262,-98.504808
149992285,29.4998233,-98.4727617
149992314,29.504522,-98.68346
149992361,29.592554,-98.5183
149992484,29.4429345,-98.5372979
149992490,29.447434,-98.536807
149992494,29.449568,-98.536539
149992794,29.545447,-98.537955
149992797,29.546101,-98.5382
149992811,29.507973,-98.559835
149992875,29.465297,-98.593172
149993767,29.523153,-98.68178
149993770,29.524035,-98.68098
149993780,29.524573,-98.68037
149993838,29.576522,-98.636155
149993854,29.578943,-98.636541
149993878,29.5817731,-98.6365333
149993905,29.431221,-98.628931
149994020,29.47706,-98.555855
149994128,29.568811,-98.531927
149994253,29.500315,-98.689992
149994444,29.4409198,-98.5700498
149994470,29.44792,-98.569128
149994477,29.448616,-98.569099
149994587,29.4391798,-98.4887353
149994589,29.4400513,-98.48941
149994603,29.4386113,-98.4882875
149994614,29.620329,-98.683553
149994773,29.5761889,-98.6548284
149994776,29.575881,-98.6553326
149995076,29.5974513,-98.7152827
149995446,29.550389,-98.4812945
149995476,29.5487887,-98.4775721
149995497,29.5475247,-98.4753779
149995553,29.57848,-98.57475
149995554,29.578004,-98.572885
149995561,29.5986308,-98.5154769
149995572,29.596844,-98.516271
149995587,29.568708,-98.583509
149995599,29.501047,-98.618816
149995619,29.5033,-98.616651
149995688,29.443638,-98.547255
149995696,29.4436701,-98.547543
149995697,29.443897,-98.549975
149995699,29.444124,-98.5522545
149995721,29.440847,-98.515045
149995732,29.442532,-98.533313
149995737,29.4431071,-98.5392175
149995741,29.4409104,-98.5156017
149995744,29.4413831,-98.5207756
149995745,29.441909,-98.526489
149995747,29.4420079,-98.5275868
149995749,29.442078,-98.52835
149995754,29.4428583,-98.539248
149995814,29.436103,-98.681289
149996018,29.4643193,-98.6104769
149996034,29.596838,-98.711246
149996682,29.5300206,-98.6112047
149996729,29.591841,-98.583697
149996732,29.436823,-98.483492
149996996,29.53714,-98.669927
149997098,29.481292,-98.615188
149997103,29.4815159,-98.6149138
149997109,29.4816431,-98.6147991
149997120,29.4821108,-98.6147417
149997127,29.4827645,-98.6148807
149997142,29.4838585,-98.6142231
149997267,29.586097,-98.692707
149997309,29.499643,-98.686105
149997311,29.5012416,-98.6860908
149997317,29.46796,-98.605434
149997330,29.469807,-98.605611
149997360,29.5799794,-98.5736841
149997398,29.413595,-98.486623
149997400,29.4136685,-98.4867867
149997499,29.4392708,-98.5275211
149997501,29.4393024,-98.527908
149997519,29.4392142,-98.5268424
149997528,29.581806,-98.507988
149997559,29.632787,-98.49196
149997676,29.557798,-98.561508
149997794,29.428928,-98.6423373
149997824,29.451454,-98.583152
149997834,29.451437,-98.588022
149997843,29.451424,-98.589429
149997856,29.4846188,-98.6085788
149997862,29.593471,-98.521927
149997865,29.593178,-98.521827
149997874,29.5706424,-98.5297012
149997886,29.571447,-98.529567
149997965,29.44934,-98.469576
149997970,29.449346,-98.47022
149997993,29.4433073,-98.6965968
149998004,29.4437554,-98.6959116
149998658,29.601414,-98.510873
149999113,29.561694,-98.604006
149999126,29.4250998,-98.4792593
149999144,29.486149,-98.698734
149999330,29.499183,-98.60466
149999400,29.485504,-98.585077
149999409,29.607343,-98.4872359
149999596,29.412685,-98.50465
149999600,29.558855,-98.54449
149999624,29.421757,-98.685529
149999735,29.557462,-98.63847
149999738,29.55934,-98.638471
149999810,29.495838,-98.611835
149999876,29.5048627,-98.6538541
149999913,29.501183,-98.653708
149999942,29.4998477,-98.6520924
149999962,29.510234,-98.542137
149999978,29.52258,-98.630253
150000063,29.437619,-98.536297
150000064,29.437718,-98.537566
150000075,29.4359682,-98.5214143
150000085,29.436612,-98.52823
150000087,29.437345,-98.536331
150000094,29.437463,-98.537598
150000096,29.437677,-98.540133
150000099,29.437928,-98.542869
150000111,29.4380891,-98.5440225
150000132,29.469074,-98.5398412
150000144,29.54948,-98.642122
150000158,29.545764,-98.643189
150000180,29.498052,-98.656476
150000182,29.498421,-98.656477
150000267,29.546278,-98.527143
150000332,29.502617,-98.59966
150000353,29.562418,-98.606025
150000791,29.559403,-98.634859
150000802,29.607385,-98.7372668
150000807,29.6077164,-98.7375937
150000868,29.612919,-98.7389356
150000872,29.6135978,-98.7387891
150000911,29.6151936,-98.7386964
150000942,29.6148738,-98.7381704
150001012,29.6189467,-98.7408762
150001027,29.485613,-98.643189
150001133,29.516666,-98.675839
150001208,29.469475,-98.60826
150001215,29.469798,-98.602672
150001269,29.505011,-98.651254
150001458,29.529687,-98.651747
150001460,29.530231,-98.650341
150001928,29.512419,-98.679895
150001962,29.573155,-98.657343
150001965,29.57315,-98.657815
150001970,29.548197,-98.636594
150001972,29.547581,-98.636588
150002211,29.483016,-98.547862
150002214,29.482694,-98.548288
150002218,29.482923,-98.550811
150002234,29.529685,-98.660851
150002250,29.5295396,-98.6598476
150002257,29.529018,-98.658917
150002450,29.522572,-98.489203
150002464,29.427556,-98.61853
150002499,29.486088,-98.696027
150002507,29.487476,-98.695478
150002521,29.568252,-98.542325
150002544,29.5663825,-98.5402649
150002603,29.528727,-98.521853
150002618,29.485383,-98.473268
150002619,29.485376,-98.477365
150002626,29.485387,-98.468247
150002793,29.619166,-98.684072
150002939,29.5861894,-98.5163873
150002960,29.588591,-98.518907
150002963,29.59001,-98.519763
150003010,29.593543,-98.518015
150003015,29.594108,-98.518611
150003016,29.59457,-98.519346
150003042,29.597795,-98.521914
150003053,29.598607,-98.521907
150003067,29.599709,-98.522568
150003419,29.516909,-98.67948
150003434,29.5553158,-98.5763888
150003448,29.5562708,-98.5792115
150003673,29.5700588,-98.6156576
150003674,29.5701206,-98.6163242
150003694,29.510631,-98.681529
150003739,29.495609,-98.587924
150003747,29.496919,-98.586509
150003754,29.566548,-98.521707
150003769,29.585918,-98.554971
150003915,29.4281696,-98.6423402
150004513,29.451675,-98.593739
150004662,29.5723566,-98.5125641
150004716,29.426514,-98.4885536
150004718,29.4275644,-98.4885353
150004874,29.485204,-98.680349
150004935,29.489143,-98.557095
150004954,29.497194,-98.565458
150004964,29.492417,-98.559926
150005006,29.433948,-98.4769962
150005011,29.433935,-98.4702673
150005014,29.433948,-98.468715
150005017,29.433961,-98.464248
150005019,29.433966,-98.462783
150005021,29.433964,-98.462006
150005037,29.433764,-98.453365
150005052,29.5160393,-98.5056103
150005059,29.504228,-98.645992
150005109,29.542787,-98.561005
150005733,29.4351992,-98.7106236
150005740,29.4361019,-98.7106193
150005749,29.4475622,-98.7108162
150005751,29.4476498,-98.7108115
150005764,29.4605746,-98.7110832
150005821,29.4876133,-98.7079638
150005847,29.4980814,-98.7026212
150005883,29.5275871,-98.6864011
150005898,29.530532,-98.6842173
150005902,29.5332847,-98.6828007
150006623,29.5502034,-98.6706944
150006641,29.55863,-98.6617477
150006834,29.6087678,-98.5096284
150006857,29.6088141,-98.4947846
150007631,29.484547,-98.679827
150007704,29.447063,-98.718004
150007722,29.443333,-98.716518
150007782,29.476203,-98.504038
150007795,29.480358,-98.504295
150007797,29.481274,-98.504293
150007805,29.486242,-98.504403
150007814,29.492462,-98.504364
150007817,29.492899,-98.504365
150007820,29.467991,-98.504315
150007822,29.46972,-98.504315
150007823,29.471509,-98.504315
150007825,29.523334,-98.652935
150007826,29.52414,-98.65181
150007877,29.449993,-98.593669
150007894,29.499866,-98.689063
150007932,29.447616,-98.7024427
150007939,29.4469025,-98.7030366
150007990,29.545763,-98.641951
150008002,29.54653,-98.642145
150008156,29.4996577,-98.6903879
150008164,29.440853,-98.550662
150008193,29.4327356,-98.5217956
150008195,29.433355,-98.5286049
150008203,29.4322106,-98.5199604
150008205,29.4323901,-98.5218362
150008220,29.434092,-98.536729
150008221,29.434209,-98.537992
150008223,29.43443,-98.540512
150008232,29.432049,-98.518824
150008238,29.4346665,-98.5444518
150008240,29.43488,-98.546804
150008244,29.434661,-98.543004
150008248,29.434686,-98.543259
150008252,29.4347945,-98.5444361
150008360,29.422344,-98.556619
150008362,29.420367,-98.556861
150008408,29.4584794,-98.6398068
150008412,29.457042,-98.639046
150008414,29.456202,-98.638617
150008416,29.454666,-98.637813
150008418,29.454182,-98.637567
150008546,29.629328,-98.490089
150008552,29.516122,-98.709851
150008559,29.5173954,-98.7131501
150008603,29.500941,-98.600997
150008704,29.4465117,-98.5270713
150008706,29.446608,-98.528072
150008742,29.4458529,-98.5202882
150008745,29.446908,-98.531294
150008748,29.447118,-98.533506
150008749,29.4477495,-98.5401357
150008750,29.447945,-98.542314
150008776,29.532416,-98.614531
150008795,29.420178,-98.527964
150008800,29.418593,-98.528171
150008802,29.4170583,-98.5283676
150008804,29.4165198,-98.5284393
150009099,29.464092,-98.661042
150009166,29.573401,-98.574432
150009177,29.573119,-98.572891
150009596,29.557944,-98.464721
150009660,29.597891,-98.530581
150009754,29.5124252,-98.657092
150009759,29.512939,-98.656955
150009793,29.514793,-98.655285
150010127,29.424534,-98.491484
150010136,29.4258656,-98.4913448
150010138,29.4264642,-98.4913414
150010142,29.4275705,-98.4913394
150010161,29.432924,-98.4883
150010193,29.442047,-98.485982
150010195,29.4438648,-98.4861447
150010203,29.446178,-98.486405
150010218,29.4496982,-98.487703
150010220,29.4525466,-98.4849044
150010222,29.4533211,-98.4841061
150010228,29.4540653,-98.4830231
150010243,29.456531,-98.479723
150010245,29.4567906,-98.479368
150010247,29.4577042,-98.4784096
150010308,29.528597,-98.621185
150010311,29.527315,-98.621175
150010493,29.4939531,-98.5820513
150010541,29.489871,-98.662339
150010546,29.499069,-98.630806
150010589,29.4425264,-98.7133707
150010592,29.4420448,-98.7133557
150010600,29.4491476,-98.5332052
150010618,29.528965,-98.640703
150010620,29.528991,-98.639537
150010629,29.528137,-98.637923
150010670,29.480328,-98.551676
150010820,29.491932,-98.664719
150010868,29.537082,-98.668125
150010892,29.460078,-98.540617
150010900,29.4594736,-98.5433997
150010919,29.459034,-98.546259
150010931,29.4592379,-98.5499963
150010941,29.4586695,-98.5010184
150010944,29.4586665,-98.5027474
150010946,29.4586635,-98.504461
150010951,29.4586605,-98.506156
150010952,29.4586596,-98.506665
150010954,29.4586619,-98.509932
150010987,29.46005,-98.540611
150010997,29.459358,-98.525451
150011030,29.512315,-98.675527
150011052,29.511464,-98.671936
150011054,29.510802,-98.671771
150011120,29.5276154,-98.6614488
150011337,29.492012,-98.659984
150011358,29.439093,-98.719883
150011360,29.439118,-98.724407
150011364,29.486332,-98.47737
150011404,29.5812264,-98.5029945
150011471,29.589224,-98.517526
150011551,29.6328764,-98.4863296
150011561,29.6316751,-98.4854875
150011603,29.59229,-98.466723
150011804,29.525768,-98.546265
150011806,29.526303,-98.546955
150011848,29.423174,-98.68978
150012278,29.5596571,-98.6111265
150012289,29.557653,-98.611545
150012496,29.49351,-98.626482
150013000,29.5637308,-98.4861479
150013053,29.427758,-98.68223
150013102,29.5230995,-98.499648
150013125,29.530167,-98.500665
150013128,29.531701,-98.500858
150013131,29.5339,-98.501128
150013133,29.534134,-98.501155
150013139,29.534858,-98.501155
150013240,29.4127804,-98.5644498
150013341,29.43734,-98.595074
150013350,29.437719,-98.595005
